Date,Open,High,Low,Close,Adj Close,Volume
2016-08-03,122.199997,122.400002,121.059998,121.790001,119.046402,643000
2016-08-04,121.949997,122.91999799999999,121.720001,122.5,119.74041000000001,758700
2016-08-05,122.809998,123.5,122.540001,123.449997,120.66900600000001,864000
2016-08-08,123.459999,123.720001,123.019997,123.489998,120.70811499999999,854600
2016-08-09,123.260002,123.959999,123.120003,123.489998,120.70811499999999,720500
2016-08-10,123.889999,123.889999,122.839996,123.059998,120.28778799999999,586200
2016-08-11,123.589996,123.849998,123.129997,123.470001,120.68856000000001,1042700
2016-08-12,123.379997,123.41999799999999,122.82,123.209999,120.434418,549500
2016-08-15,123.239998,124.0,123.139999,123.5,120.71788799999999,607300
2016-08-16,123.0,123.349998,121.91999799999999,121.91999799999999,119.173477,743500
2016-08-17,122.16999799999999,122.440002,121.129997,122.339996,119.584007,820600
2016-08-18,122.209999,122.449997,121.980003,122.209999,119.456947,532500
2016-08-19,121.75,122.260002,121.480003,122.120003,119.368973,782200
2016-08-22,121.599998,122.160004,120.959999,121.68,118.93888100000001,653100
2016-08-23,121.910004,122.68,121.68,122.389999,119.632896,543900
2016-08-24,122.269997,122.269997,121.410004,121.599998,118.86068,443500
2016-08-25,121.529999,122.0,121.010002,121.790001,119.046402,489000
2016-08-26,122.379997,124.110001,122.07,122.75,119.984779,1336700
2016-08-29,122.730003,123.709999,122.730003,123.610001,120.825401,1138600
2016-08-30,123.809998,124.730003,123.610001,124.459999,121.65625800000001,1193500
2016-08-31,123.879997,124.099998,123.300003,123.75,121.528595,1407100
2016-09-01,123.639999,124.07,122.800003,123.57,121.351822,694300
2016-09-02,124.150002,124.400002,123.25,123.809998,121.58750900000001,397300
2016-09-06,123.900002,124.099998,122.519997,122.870003,120.664391,702400
2016-09-07,122.849998,123.220001,122.160004,122.66999799999999,120.467972,723100
2016-09-08,122.510002,122.879997,122.220001,122.360001,120.16354399999999,631600
2016-09-09,121.339996,121.639999,119.620003,119.709999,117.56111100000001,1055300
2016-09-12,119.029999,121.540001,118.75,121.129997,118.95562,1133400
2016-09-13,120.089996,120.860001,119.58000200000001,119.660004,117.51201599999999,1291200
2016-09-14,119.639999,120.279999,119.550003,120.0,117.845901,1086500
2016-09-15,119.879997,121.639999,119.879997,121.379997,119.201126,790300
2016-09-16,120.5,120.910004,119.879997,120.120003,117.963753,1217600
2016-09-19,120.519997,121.559998,120.32,121.260002,119.08328999999999,1194700
2016-09-20,121.650002,122.730003,121.400002,121.959999,119.770721,1157000
2016-09-21,122.239998,122.790001,121.129997,122.510002,120.310852,877800
2016-09-22,123.43,124.379997,122.779999,123.199997,120.988464,762700
2016-09-23,122.470001,122.639999,120.800003,120.91999799999999,118.74938999999999,1091200
2016-09-26,120.58000200000001,121.5,120.129997,120.900002,118.729759,633900
2016-09-27,120.620003,122.279999,120.029999,122.25,120.05551899999999,934800
2016-09-28,122.599998,123.599998,122.25,123.510002,121.2929,986500
2016-09-29,123.18,123.660004,121.650002,121.730003,119.544853,1199200
2016-09-30,122.389999,123.440002,122.08000200000001,122.980003,120.772423,901900
2016-10-03,122.800003,123.010002,121.989998,122.760002,120.556374,525700
2016-10-04,122.709999,123.41999799999999,122.199997,123.16999799999999,120.959,1129100
2016-10-05,123.639999,124.82,123.029999,124.489998,122.25531000000001,843600
2016-10-06,124.43,124.860001,123.610001,124.160004,121.931229,822000
2016-10-07,123.870003,124.160004,122.260002,122.269997,120.075157,881400
2016-10-10,122.68,122.980003,121.269997,121.68,119.49575,761400
2016-10-11,120.809998,120.809998,116.949997,117.660004,115.547913,1867200
2016-10-12,122.68,122.68,119.25,121.050003,118.87706000000001,2668800
2016-10-13,119.879997,121.529999,119.150002,120.83000200000001,118.66101100000002,1018200
2016-10-14,121.559998,122.150002,121.029999,121.230003,119.053825,757900
2016-10-17,121.25,121.25,120.059998,120.230003,118.071777,517000
2016-10-18,121.260002,121.489998,119.889999,120.0,117.845901,876300
2016-10-19,120.449997,120.709999,119.540001,119.610001,117.462906,753000
2016-10-20,119.120003,120.720001,118.739998,120.230003,118.071777,1161900
2016-10-21,119.260002,119.910004,119.129997,119.709999,117.56111100000001,664800
2016-10-24,120.43,120.879997,119.089996,119.519997,117.37451200000001,877100
2016-10-25,119.050003,119.480003,116.58000200000001,117.019997,114.919395,1552000
2016-10-26,116.800003,117.33000200000001,115.5,116.769997,114.67388899999999,2010600
2016-10-27,120.279999,120.279999,111.889999,115.029999,112.96511799999999,2488300
2016-10-28,114.589996,115.349998,113.650002,114.389999,112.33660900000001,2106800
2016-10-31,114.349998,114.739998,113.379997,113.839996,111.79648600000002,1394400
2016-11-01,113.769997,114.349998,112.860001,113.599998,111.560799,1758600
2016-11-02,113.790001,114.559998,112.910004,113.489998,111.452766,1377700
2016-11-03,114.029999,114.339996,113.379997,114.07,112.022346,1244900
2016-11-04,114.199997,115.470001,114.099998,114.58000200000001,112.523201,1344300
2016-11-07,116.519997,117.309998,115.650002,117.269997,115.16491699999999,1665800
2016-11-08,117.08000200000001,118.489998,116.589996,117.940002,115.822884,1248900
2016-11-09,116.83000200000001,120.650002,116.0,119.900002,117.74769599999999,1221300
2016-11-10,120.639999,125.18,120.639999,125.07,122.82489,1805900
2016-11-11,124.709999,126.32,124.32,125.779999,123.522148,1807300
2016-11-14,126.07,126.720001,121.529999,121.889999,119.701973,2501200
2016-11-15,121.779999,122.709999,120.699997,122.690002,120.48761699999999,990800
2016-11-16,123.32,123.32,121.779999,123.029999,120.82151,892000
2016-11-17,123.230003,123.540001,121.900002,122.019997,119.82964299999999,706400
2016-11-18,121.989998,123.129997,121.360001,121.559998,119.37790700000001,548900
2016-11-21,122.190002,122.5,120.709999,121.129997,118.95562,798700
2016-11-22,121.410004,121.510002,120.339996,120.980003,118.808319,1074700
2016-11-23,121.220001,121.559998,119.699997,120.400002,118.238731,1504000
2016-11-25,120.610001,121.599998,120.5,121.599998,119.41718300000001,380600
2016-11-28,121.32,121.58000200000001,119.529999,119.639999,117.49236299999998,1123000
2016-11-29,119.400002,120.870003,119.25,119.93,117.777161,632600
2016-11-30,119.940002,120.779999,118.449997,118.629997,117.066643,857100
2016-12-01,119.089996,119.910004,118.540001,118.82,117.254143,826900
2016-12-02,118.910004,119.199997,118.120003,118.230003,116.67192800000001,888500
2016-12-05,119.25,119.82,118.58000200000001,119.150002,117.579803,799900
2016-12-06,118.949997,119.269997,118.010002,118.639999,117.07651499999999,995800
2016-12-07,118.18,120.589996,118.18,120.58000200000001,118.990959,709500
2016-12-08,120.449997,121.620003,119.889999,120.949997,119.35607900000001,693300
2016-12-09,120.790001,121.18,119.760002,120.5,118.912003,609000
2016-12-12,120.339996,120.709999,119.730003,120.129997,118.54688300000001,759500
2016-12-13,120.18,120.889999,117.870003,119.099998,117.530449,1163700
2016-12-14,119.110001,120.730003,117.949997,118.199997,116.642311,1100100
2016-12-15,118.040001,120.029999,117.480003,118.160004,116.602852,1539500
2016-12-16,117.980003,118.940002,116.739998,116.769997,115.231155,1571700
2016-12-19,116.910004,118.150002,116.870003,117.440002,115.892334,930800
2016-12-20,117.769997,117.980003,117.029999,117.209999,115.66535900000001,725200
2016-12-21,117.389999,117.57,116.16999799999999,116.779999,115.241028,901900
2016-12-22,116.860001,117.18,115.620003,115.809998,114.283813,811400
2016-12-23,115.860001,117.040001,115.860001,116.690002,115.15221399999999,509100
2016-12-27,116.940002,116.940002,115.949997,116.489998,114.954842,450300
2016-12-28,116.739998,117.269997,114.889999,115.089996,113.573296,571700
2016-12-29,115.120003,116.58000200000001,114.83000200000001,115.239998,113.721321,546600
2016-12-30,115.720001,115.900002,114.269997,114.690002,113.178574,594300
2017-01-03,115.639999,116.360001,114.860001,115.75,114.22460900000002,731600
2017-01-04,116.220001,116.940002,115.779999,116.480003,114.944984,940100
2017-01-05,120.110001,120.690002,117.58000200000001,118.349998,116.79034399999999,1944400
2017-01-06,118.589996,118.949997,117.519997,118.209999,116.652184,1016300
2017-01-09,118.209999,118.879997,117.540001,117.660004,116.10943600000002,923800
2017-01-10,117.959999,119.099998,117.43,117.75,116.19825,936300
2017-01-11,117.980003,118.120003,116.949997,117.989998,116.43508100000001,959000
2017-01-12,117.93,118.860001,116.629997,118.760002,117.194946,961100
2017-01-13,118.91999799999999,119.459999,118.190002,119.33000200000001,117.75743100000001,813800
2017-01-17,118.32,118.779999,117.41999799999999,118.300003,116.740997,925600
2017-01-18,118.529999,121.949997,117.940002,120.199997,118.615959,1649300
2017-01-19,120.019997,120.900002,119.410004,119.660004,118.08308400000001,637300
2017-01-20,120.379997,120.629997,119.5,119.989998,118.408722,910100
2017-01-23,119.489998,120.550003,119.25,120.470001,118.882401,942400
2017-01-24,120.699997,123.16999799999999,120.199997,122.66999799999999,121.05340600000001,1345800
2017-01-25,123.110001,124.790001,122.889999,124.290001,122.652054,1604500
2017-01-26,123.199997,126.349998,120.559998,124.099998,122.464561,1943700
2017-01-27,124.639999,126.43,124.410004,125.029999,123.382301,984000
2017-01-30,128.770004,128.770004,124.099998,125.059998,123.411911,1136400
2017-01-31,124.900002,125.150002,123.190002,124.0,122.36588300000001,1245900
2017-02-01,123.66999799999999,123.66999799999999,121.410004,122.660004,121.04354099999999,1543900
2017-02-02,122.940002,122.940002,120.889999,122.360001,120.747498,983600
2017-02-03,123.050003,123.900002,122.66999799999999,123.519997,121.89221200000001,699300
2017-02-06,123.150002,123.699997,122.16999799999999,122.599998,120.984329,628300
2017-02-07,122.870003,123.120003,121.879997,122.110001,120.50079299999999,847700
2017-02-08,121.690002,122.230003,121.089996,122.139999,120.530396,657700
2017-02-09,122.18,123.41999799999999,122.18,123.08000200000001,121.458008,489900
2017-02-10,123.510002,124.120003,123.07,123.730003,122.09944899999999,395100
2017-02-13,124.550003,126.82,124.550003,126.410004,124.744125,1300800
2017-02-14,126.089996,126.459999,124.849998,125.790001,124.13229399999999,547500
2017-02-15,125.660004,126.980003,125.5,126.709999,125.04016899999999,591400
2017-02-16,126.620003,126.91999799999999,125.58000200000001,126.400002,124.734261,642100
2017-02-17,126.07,126.690002,125.33000200000001,126.650002,124.980957,486500
2017-02-21,126.58000200000001,127.57,126.190002,127.25,125.573051,683400
2017-02-22,126.760002,127.709999,126.269997,127.290001,125.612526,674500
2017-02-23,127.550003,127.93,126.309998,127.120003,125.444771,858700
2017-02-24,126.459999,127.769997,126.050003,127.769997,126.086197,568600
2017-02-27,126.839996,128.330002,126.629997,127.620003,126.51246599999999,703600
2017-02-28,127.279999,127.809998,126.480003,127.150002,126.046555,932200
2017-03-01,129.0,130.470001,128.869995,129.300003,128.177887,999100
2017-03-02,128.639999,129.399994,127.949997,128.100006,126.98831200000001,513600
2017-03-03,128.059998,128.429993,127.110001,128.03999299999998,126.92881799999999,535800
2017-03-06,127.050003,129.649994,127.050003,128.559998,127.444305,743700
2017-03-07,128.350006,128.759995,127.760002,127.910004,126.799957,783700
2017-03-08,127.849998,128.75,127.82,128.270004,127.15683700000001,617500
2017-03-09,127.91999799999999,128.470001,127.449997,127.629997,126.52238500000001,686200
2017-03-10,128.130005,129.220001,127.800003,129.190002,128.068848,540200
2017-03-13,129.75,131.190002,129.320007,130.699997,129.56573500000002,1560200
2017-03-14,130.110001,130.529999,129.21000700000002,129.690002,128.564514,727100
2017-03-15,130.169998,131.259995,129.610001,131.070007,129.932541,922300
2017-03-16,136.899994,136.899994,130.46000700000002,131.139999,130.001923,883000
2017-03-17,131.449997,132.020004,130.529999,131.330002,130.190277,1739200
2017-03-20,131.559998,132.330002,130.759995,131.21000700000002,130.07132,635400
2017-03-21,131.770004,131.820007,129.350006,129.570007,128.445541,742500
2017-03-22,129.479996,130.979996,128.779999,130.600006,129.466614,815300
2017-03-23,130.690002,131.979996,130.259995,131.16000400000001,130.02174399999998,656300
2017-03-24,131.199997,132.009995,130.229996,130.800003,129.66488600000002,568500
2017-03-27,129.449997,131.270004,128.080002,130.809998,129.67478899999998,687400
2017-03-28,130.58999599999999,132.479996,130.33999599999999,132.100006,130.953598,652300
2017-03-29,131.720001,132.330002,131.300003,132.009995,130.864365,607000
2017-03-30,131.860001,132.990005,131.729996,132.639999,131.488892,483500
2017-03-31,132.350006,133.309998,132.009995,132.869995,131.716904,827200
2017-04-03,133.119995,133.41000400000001,131.41000400000001,132.399994,131.250977,702600
2017-04-04,132.279999,132.639999,131.380005,131.940002,130.794983,926300
2017-04-05,132.119995,133.25,130.759995,131.100006,129.96228,896000
2017-04-06,131.190002,133.169998,131.190002,132.41000400000001,131.260895,850500
2017-04-07,132.330002,133.0,132.0,132.270004,131.122116,705300
2017-04-10,132.350006,133.059998,131.66000400000001,132.520004,131.369949,832500
2017-04-11,132.300003,132.869995,131.58999599999999,132.580002,131.429428,715400
2017-04-12,132.729996,133.050003,131.970001,132.259995,131.112198,1127900
2017-04-13,132.08999599999999,132.520004,130.570007,130.570007,129.436874,697900
2017-04-17,130.889999,131.559998,130.070007,131.169998,130.031662,1350700
2017-04-18,130.690002,131.429993,130.03999299999998,131.21000700000002,130.07132,938500
2017-04-19,131.889999,132.940002,130.66000400000001,131.050003,129.912704,965400
2017-04-20,131.729996,132.929993,131.270004,132.71000700000002,131.558304,1060800
2017-04-21,136.940002,137.899994,134.0,137.559998,136.366196,2897200
2017-04-24,138.970001,140.059998,136.46000700000002,137.41000400000001,136.217514,2049000
2017-04-25,137.880005,138.66000400000001,136.690002,136.869995,135.68219,1189900
2017-04-26,137.080002,137.440002,135.699997,136.309998,135.12706,1229600
2017-04-27,136.179993,137.399994,135.78999299999998,137.350006,136.158035,1022900
2017-04-28,137.169998,137.509995,135.990005,136.149994,134.96843,1420900
2017-05-01,136.029999,136.729996,135.320007,136.110001,134.928787,807800
2017-05-02,136.619995,137.240005,135.809998,136.990005,135.801163,895800
2017-05-03,136.91000400000001,137.309998,136.050003,136.279999,135.097321,633800
2017-05-04,136.229996,138.350006,136.220001,138.179993,136.98082,1459500
2017-05-05,138.309998,139.08999599999999,138.309998,138.610001,137.407104,906000
2017-05-08,138.279999,138.990005,137.75,138.66000400000001,137.456665,770400
2017-05-09,138.720001,139.259995,138.429993,138.850006,137.64502,523100
2017-05-10,138.899994,139.619995,138.520004,139.080002,137.873032,1040500
2017-05-11,137.449997,138.270004,135.369995,138.100006,136.901535,1753400
2017-05-12,139.360001,139.419998,136.800003,136.990005,135.801163,2173400
2017-05-15,136.990005,137.610001,136.520004,137.429993,136.237335,1133900
2017-05-16,137.83999599999999,137.83999599999999,136.279999,136.940002,135.751602,936900
2017-05-17,136.940002,136.940002,134.309998,134.440002,133.27328500000002,1278000
2017-05-18,134.520004,135.5,133.25,134.970001,133.798676,1288400
2017-05-19,135.070007,137.240005,135.009995,136.550003,135.364975,1220800
2017-05-22,136.75,137.300003,135.699997,136.330002,135.146881,843900
2017-05-23,136.270004,136.570007,135.080002,135.380005,134.205124,895600
2017-05-24,135.350006,136.28999299999998,135.070007,136.179993,134.998169,977800
2017-05-25,136.449997,136.720001,135.929993,136.350006,135.166718,569800
2017-05-26,136.029999,137.020004,136.0,136.78999299999998,135.60289,829700
2017-05-30,136.320007,137.139999,135.78999299999998,136.889999,135.702011,1527500
2017-05-31,136.869995,137.96000700000002,136.25,137.639999,136.445526,1554300
2017-06-01,138.16000400000001,138.940002,137.639999,138.820007,137.61528,994700
2017-06-02,138.949997,139.949997,138.669998,139.25,138.041534,891400
2017-06-05,138.58999599999999,139.279999,138.28999299999998,138.41000400000001,137.78273000000002,990800
2017-06-06,137.830002,137.830002,136.820007,136.850006,136.229797,952300
2017-06-07,137.08999599999999,137.690002,136.720001,137.66000400000001,137.036118,775000
2017-06-08,137.66000400000001,137.96000700000002,136.979996,137.91000400000001,137.284988,867400
2017-06-09,138.009995,140.240005,137.970001,139.990005,139.35556,1127900
2017-06-12,139.490005,140.169998,138.649994,138.669998,138.041534,900200
2017-06-13,138.860001,141.880005,138.860001,141.580002,140.938354,1105800
2017-06-14,141.889999,142.059998,141.119995,141.580002,140.938354,1188600
2017-06-15,140.46000700000002,141.270004,139.929993,140.96000700000002,140.321167,876400
2017-06-16,141.259995,141.759995,140.33999599999999,141.21000700000002,140.57003799999998,1043900
2017-06-19,141.929993,142.229996,141.0,142.110001,141.465958,968100
2017-06-20,141.46000700000002,143.53999299999998,141.110001,142.889999,142.242416,1122500
2017-06-21,143.33999599999999,143.850006,142.490005,142.899994,142.252365,1014100
2017-06-22,142.679993,143.110001,142.020004,142.139999,141.49581899999998,845000
2017-06-23,142.28999299999998,143.100006,141.820007,143.050003,142.40168799999998,975500
2017-06-26,142.940002,143.649994,142.440002,142.479996,141.834274,758000
2017-06-27,142.71000700000002,143.360001,140.490005,140.490005,139.853302,1258800
2017-06-28,141.009995,142.5,140.729996,141.429993,140.78903200000002,1001000
2017-06-29,141.490005,141.490005,138.699997,139.630005,138.99719199999998,1011900
2017-06-30,140.059998,141.399994,139.96000700000002,140.729996,140.092209,1164300
2017-07-03,141.320007,142.429993,140.869995,141.779999,141.137451,763500
2017-07-05,142.0,143.08999599999999,141.78999299999998,143.020004,142.371826,953600
2017-07-06,142.679993,142.78999299999998,141.940002,142.28999299999998,141.645126,848500
2017-07-07,142.830002,145.979996,142.5,144.91000400000001,144.253265,1210700
2017-07-10,144.880005,146.509995,144.46000700000002,145.880005,145.218872,892600
2017-07-11,146.03999299999998,146.130005,144.860001,145.229996,144.571808,696700
2017-07-12,145.429993,146.91000400000001,145.429993,146.179993,145.517502,625800
2017-07-13,146.46000700000002,146.83999599999999,146.16000400000001,146.369995,145.706635,594600
2017-07-14,146.58999599999999,146.850006,145.600006,146.240005,145.57724,713500
2017-07-17,146.330002,147.070007,146.119995,146.649994,145.985367,552300
2017-07-18,146.399994,146.96000700000002,145.929993,146.25,145.587189,623100
2017-07-19,146.990005,148.0,146.440002,147.800003,147.13017299999998,780400
2017-07-20,147.779999,148.320007,146.320007,146.66000400000001,145.995331,999900
2017-07-21,146.050003,147.029999,145.759995,146.78999299999998,146.124741,1273900
2017-07-24,145.75,146.190002,139.350006,143.699997,143.04873700000002,3167400
2017-07-25,143.929993,144.240005,141.619995,142.25,141.605316,1829900
2017-07-26,142.46000700000002,142.580002,140.059998,140.279999,139.644241,1247700
2017-07-27,140.399994,141.389999,139.600006,141.139999,140.500351,1152600
2017-07-28,141.0,141.259995,139.550003,139.880005,139.246063,919100
2017-07-31,140.220001,141.050003,139.600006,140.690002,140.05238300000002,987100
2017-08-01,141.360001,141.669998,139.28999299999998,139.470001,138.837921,994400
2017-08-02,139.440002,141.71000700000002,139.440002,141.619995,140.978165,893400
2017-08-03,141.58999599999999,142.350006,140.240005,142.270004,141.625229,1096200
2017-08-04,142.600006,142.729996,141.679993,142.350006,141.70486499999998,743600
2017-08-07,141.779999,142.279999,141.389999,142.130005,141.48587,650700
2017-08-08,142.029999,142.5,140.639999,140.96000700000002,140.321167,636500
2017-08-09,140.419998,140.929993,139.71000700000002,140.33999599999999,139.70396399999998,910600
2017-08-10,140.110001,140.179993,138.270004,138.300003,137.673218,919900
2017-08-11,138.559998,139.679993,138.119995,139.149994,138.519363,903800
2017-08-14,140.16000400000001,141.279999,139.58999599999999,140.75,140.112122,678300
2017-08-15,141.0,141.350006,139.380005,139.419998,138.788147,864000
2017-08-16,139.479996,140.759995,139.0,140.66000400000001,140.022522,878900
2017-08-17,140.229996,141.360001,137.91000400000001,138.119995,137.494034,741700
2017-08-18,137.58999599999999,138.33999599999999,136.46000700000002,137.5,136.876846,1526500
2017-08-21,137.449997,137.96000700000002,136.330002,137.070007,136.44880700000002,551000
2017-08-22,137.570007,138.889999,137.449997,138.71000700000002,138.081375,700000
2017-08-23,138.229996,138.429993,137.0,137.139999,136.51847800000002,596500
2017-08-24,137.399994,138.149994,136.639999,137.16000400000001,136.538391,547900
2017-08-25,137.820007,139.179993,137.779999,138.830002,138.200821,636300
2017-08-28,138.949997,139.300003,137.96000700000002,138.669998,138.041534,702900
2017-08-29,138.21000700000002,139.28999299999998,137.75,139.009995,138.37999,611500
2017-08-30,138.25,139.970001,138.119995,139.779999,139.779999,693600
2017-08-31,140.720001,144.240005,140.5,144.0,144.0,1705300
2017-09-01,144.509995,145.869995,142.619995,142.639999,142.639999,934400
2017-09-05,142.179993,143.0,141.169998,141.699997,141.699997,862600
2017-09-06,142.0,142.759995,141.610001,142.529999,142.529999,920300
2017-09-07,142.83999599999999,144.740005,141.83999599999999,144.679993,144.679993,1027200
2017-09-08,144.600006,148.139999,144.53999299999998,147.050003,147.050003,1458600
2017-09-11,147.0,148.059998,146.0,147.46000700000002,147.46000700000002,1200100
2017-09-12,147.889999,148.169998,147.139999,147.5,147.5,776700
2017-09-13,147.220001,148.360001,146.83999599999999,147.029999,147.029999,1254000
2017-09-14,146.880005,148.21000700000002,146.259995,147.720001,147.720001,871500
2017-09-15,147.600006,148.33999599999999,146.880005,148.03999299999998,148.03999299999998,1231200
2017-09-18,148.5,149.830002,148.25,149.809998,149.809998,817900
2017-09-19,150.0,151.380005,149.740005,151.25,151.25,1164300
2017-09-20,151.16000400000001,152.360001,150.779999,152.300003,152.300003,1021200
2017-09-21,152.179993,152.429993,151.679993,151.970001,151.970001,611100
2017-09-22,151.940002,151.940002,150.96000700000002,151.220001,151.220001,745500
2017-09-25,151.25,151.699997,150.330002,150.399994,150.399994,732600
2017-09-26,150.679993,150.83999599999999,148.899994,149.020004,149.020004,1207800
2017-09-27,149.639999,149.979996,148.350006,148.649994,148.649994,1215100
2017-09-28,148.46000700000002,149.559998,147.800003,149.520004,149.520004,1156000
2017-09-29,149.740005,151.220001,149.360001,150.970001,150.970001,684000
2017-10-02,152.380005,155.0,151.800003,154.529999,154.529999,1220400
2017-10-03,154.669998,155.580002,153.96000700000002,155.429993,155.429993,939400
2017-10-04,155.41000400000001,157.25,155.21000700000002,156.71000700000002,156.71000700000002,940300
2017-10-05,157.029999,157.679993,155.179993,156.130005,156.130005,1142900
2017-10-06,155.490005,156.330002,154.559998,155.490005,155.490005,1039700
2017-10-09,156.130005,157.050003,155.509995,156.669998,156.669998,604500
2017-10-10,156.860001,156.860001,155.110001,155.820007,155.820007,498000
2017-10-11,156.03999299999998,156.860001,155.119995,156.490005,156.490005,656200
2017-10-12,156.630005,158.369995,156.509995,158.279999,158.279999,680100
2017-10-13,159.21000700000002,159.78999299999998,158.559998,158.71000700000002,158.71000700000002,1286500
2017-10-16,158.979996,159.41000400000001,158.399994,158.649994,158.649994,648600
2017-10-17,158.58999599999999,158.610001,156.550003,156.639999,156.639999,655400
2017-10-18,157.83999599999999,158.259995,156.779999,156.850006,156.850006,812900
2017-10-19,156.869995,157.800003,156.080002,157.16000400000001,157.16000400000001,761000
2017-10-20,158.070007,160.149994,157.240005,160.119995,160.119995,1070500
2017-10-23,160.190002,160.190002,158.029999,158.190002,158.190002,1155400
2017-10-24,165.0,166.699997,163.029999,165.740005,165.740005,2325800
2017-10-25,165.0,165.110001,162.050003,163.529999,163.529999,1126500
2017-10-26,164.899994,165.610001,164.320007,164.699997,164.699997,949600
2017-10-27,164.979996,165.059998,163.28999299999998,164.71000700000002,164.71000700000002,619400
2017-10-30,164.389999,164.58999599999999,161.479996,161.630005,161.630005,961100
